default,student,balance,income
No,Yes,972.6725418747951,19459.281693156165
No,No,252.64730242855484,27335.557244124913
No,No,1167.183385359992,38613.679313624816
No,No,1413.9381477756874,17629.97008301845
No,No,589.426238876705,16324.623124991125
No,Yes,2336.0654573323454,26018.786663262894
No,No,1589.5393383557898,40192.17486933525
No,No,820.4944124451484,36838.204044132755
No,No,541.3596172540803,32523.2906251993
No,No,1330.1715572112164,28115.524047532737
No,No,1971.1856909605408,49375.588917559544
No,No,869.2967152437417,50676.878132800426
No,Yes,539.3355099265086,24203.304754200315
No,No,1087.9724531460238,26662.68803953291
No,No,670.2489746159345,23408.911786344775
No,Yes,353.36392905245054,26468.297940248158
No,No,484.74380517659785,21215.125623489155
No,Yes,1690.941962752737,15012.645246761316
No,No,614.8170308047924,28657.497795617397
No,Yes,519.5481624706409,27000.299118633204
Yes,No,1642.8988327453485,48187.311983209016
No,No,1380.4094254206823,36008.00815646053
No,Yes,601.2644777336694,26926.36318378613
Yes,Yes,2715.103741590636,30328.55172978667
No,No,638.3699133643711,42394.13560413984
No,No,872.2979653500238,27980.587335760665
No,Yes,862.8149020778187,29548.270700133435
No,No,337.0019511513873,43817.96661485023
No,No,599.9918764467876,36607.209233342284
No,No,661.9873229852116,34864.76607912005
No,No,108.654540231013,39494.44524826895
No,No,840.5312386893318,38450.05745754151
No,Yes,1515.4779107852448,10408.9723672841
No,Yes,306.73258742661136,26451.911838887685
No,Yes,1331.1428966510882,31703.727090937868
No,No,1459.2953386391353,43386.74799574821
No,No,607.4682313503357,37271.498386252875
Yes,No,2236.48721791434,34980.52137585398
No,No,825.5404321524325,29531.242871664486
No,No,102.87586449241084,32354.90867531971
No,No,212.06242084020306,40773.52109581682
No,No,853.4380642886367,37345.611014167465
No,No,1068.4452488545874,42537.409369574074
No,No,707.8041040227398,28307.0497473507
No,Yes,979.9013866703953,31035.23359444535
No,Yes,868.5491271673038,19120.878435950966
No,Yes,479.02682007407236,24869.473078665385
No,Yes,870.4787656286467,19516.71518856106
No,No,157.68969550719342,32515.561919301108
No,Yes,624.4435810647146,37686.60034698599
No,Yes,1219.7986588081365,27015.491513741683
No,No,319.0332955005934,35751.878975684034
No,Yes,669.855285410347,33333.73404164763
No,No,763.7356445612799,7852.9219485010835
Yes,No,2149.797949141739,31911.90875630993
No,No,1374.2156893496765,28502.93151513962
No,No,151.4959540101704,24924.55160897317
Yes,No,2498.211168239783,18213.510348053074
No,No,1720.634448709999,31309.130017882773
No,No,801.1215931465222,40435.06197439073
No,No,1219.3159625855374,32031.208289047318
No,Yes,432.6398941096501,29042.354941549387
No,Yes,797.2259449635775,23950.467397202694
No,Yes,410.0688502147368,31613.190733825053
No,No,1060.664415692254,28472.03207661113
Yes,No,3008.226307489626,14773.28553978325
No,No,498.0068588354004,17696.485520644215
No,No,610.358090592613,28522.429369823985
No,No,682.0493862784115,24698.509733466075
No,No,520.5452066931658,27594.990190361375
No,No,1017.9540935551431,44886.941078203374
No,No,1447.4198381933008,18489.028299629652
No,No,429.6457885155997,48581.35748772155
No,No,675.579798372317,25442.20545041696
No,Yes,1337.8060647738796,14741.929892647207
No,No,315.0403337660863,32116.296597984267
No,Yes,272.8776920958425,33943.12354504509
No,No,422.7257249134545,26377.069027049656
No,Yes,1386.0493571182176,19243.20546801445
No,No,300.80885862045545,28158.4814261643
No,No,447.5081557381627,45000.31148540006
No,No,680.3619745580392,29038.271598794796
No,Yes,922.5722541291512,26573.56206804803
No,No,611.2741960899702,34705.882601682286
No,No,692.1158693733385,32400.028911573285
No,No,172.64712475770392,28513.35516637702
No,No,408.3828852781643,53189.81710799165
No,No,1216.797451365062,61420.598747843236
No,Yes,457.333592705644,17265.768134422004
No,No,784.7208427622531,22785.831200384717
No,No,728.6907620462043,33907.78665785045
No,No,1131.069627392902,10769.910831076235
No,No,1248.410919646259,33982.991939353815
No,No,1492.995078260074,53571.86216985941
No,No,1807.2718267141368,27510.98064355582
No,No,304.34139949314823,44304.66160071235
No,Yes,98.16978026909015,33735.41316936371
No,No,499.6989885904955,24884.13352886799
No,No,283.969344896851,35282.854252936086
No,Yes,411.3354342943981,25928.537626469584
No,No,988.573175601583,40788.84430794801
No,No,1433.2881170802714,41517.82782072592
No,No,800.2492963340966,44724.99796859431
No,No,394.92216734436465,25678.75921011581
No,No,830.1530142034849,35240.22771624351
No,No,1158.8060599910275,48324.136509407195
No,No,173.95507252110497,49404.95740975375
No,Yes,634.6958368119409,25025.63230419578
No,No,565.4973800160038,28183.77905411162
No,Yes,717.6187937115409,30696.629282931815
No,Yes,385.8792168417494,27203.532476282282
No,No,844.8297289782364,38646.363240666906
No,Yes,1084.6796037914567,28880.406797206524
No,No,298.621597774847,23992.865593254937
No,No,1673.8860312131947,41971.311535231434
No,Yes,281.4777885546843,24531.68744916184
No,No,382.7980283792309,44914.97835133962
No,No,213.2548233786964,33704.68180008705
No,No,182.61365874913605,39334.15984603683
No,No,741.769866744879,38073.43614218458
No,No,381.8427931748238,28040.547869355894
No,No,1253.769653763403,24482.64966949341
No,Yes,390.2322872205225,29096.691102219258
No,No,386.15743017644184,24931.3338026737
No,Yes,1367.8932303735712,21097.510985451736
No,No,258.25408296676926,29836.995351073718
No,No,461.56350466578624,37171.170444223695
Yes,No,1654.8038069779745,40257.47650845586
No,Yes,43.83523691699104,12553.833912822844
No,Yes,209.21934166207015,18373.992486623596
Yes,No,1853.6738372007594,25777.913370324102
No,No,916.2266561885058,31219.682837095985
No,Yes,1010.2287865768101,9504.356459257677
No,No,174.70228381453632,44837.99919695436
No,No,720.0183901391723,34103.97345910972
No,No,303.84162125406596,32157.090680201607
No,Yes,1532.8295418745713,28734.813271295556
No,No,1319.3889659518313,38675.33445762506
No,No,417.5745698037634,38567.396927075555
No,No,967.2608888133526,33343.657005441615
No,No,873.7402536125668,34547.09951220065
No,No,605.8783013495452,41943.08944292013
No,Yes,376.6536858194048,27174.338685503775
No,Yes,556.4267126870192,35547.93082839988
No,No,1242.579950794584,34901.37803610039
Yes,No,1671.7478147573595,40006.96090891231
No,Yes,599.2830038347137,22589.080797235736
Yes,No,1789.4982587805114,36737.10151800451
No,No,916.9166135929187,37258.039942304276
No,Yes,746.5440469021506,20342.714088896504
No,Yes,680.2612230458088,18924.957500573506
No,No,331.77144275929476,39911.61122887652
No,No,1017.365481529662,38044.08420353779
Yes,No,1999.4441867954574,48175.76819553817
No,Yes,722.9546428667207,23481.7966584599
No,Yes,335.14376193766833,16488.903050709876
No,No,1139.5214847525624,33615.25576101856
No,Yes,574.7185775241355,28836.535359062545
No,Yes,393.1133322313221,8599.37869497123
No,No,165.95143888925406,33438.27025720018
No,No,993.642158042622,40163.82855877558
No,No,1491.6325245762607,35847.69367692667
No,Yes,264.0734064516291,20941.62854059279
No,No,521.7413670327118,21473.1043079761
No,No,560.4682201023164,33380.82314862382
No,No,348.6148776235046,21256.997857555212
No,No,1756.3601302435657,40230.93724199283
No,No,157.99437251099567,34112.50747154364
No,No,923.7979600148865,48449.79013554116
No,No,1056.2706878716647,13966.752691448131
No,No,346.29640687932545,30100.314951408956
No,No,274.73197081913463,40833.75186363283
No,No,399.8966864763291,44926.62282915742
No,No,102.64865882136291,41238.7250491273
No,No,428.71659866550516,23969.22211700469
No,No,479.5624292729656,28687.977544427977
No,No,2278.718605397279,11142.400360527306
No,No,124.35583446076713,33954.267869617775
No,Yes,717.9767504484761,31592.96916352516
No,No,1161.45253500992,33570.2587134297
Yes,No,2039.943508433058,39266.88021781559
No,No,142.22842321489065,39000.46634317066
Yes,No,2236.605433176338,30331.43586857931
No,No,519.8171160839432,9181.480600400817
No,No,523.297684162434,46908.99601968892
No,No,224.50652345396932,37820.00230527851
No,Yes,844.7218287875479,14694.873981192717
Yes,No,2243.2289888287696,37208.77903455671
No,No,693.3917244744117,35500.61833066255
No,Yes,379.20376303836093,32627.618409066272
No,No,377.63578120635907,38220.7908057633
No,No,393.8609920953405,38256.605614182474
No,No,1850.0493072748502,35493.28855694813
Yes,No,2132.0108750709746,25802.777691281146
No,No,157.42968725035928,40227.45194286869
No,No,242.09306042208985,33245.81715379251
No,No,271.0517960705622,23972.13644766522
No,Yes,497.65977611837775,18836.726851063006
Yes,No,2411.875839641614,22138.42990753303
Yes,Yes,2655.8880810284454,30867.773536631616
No,No,663.3354776960679,53287.860924163826
No,No,459.95701504175867,45051.61698227009
No,Yes,89.1514995344262,26083.611898735606
No,Yes,934.9112559585526,22991.82465804545
No,Yes,856.5763997464927,21413.4545705583
No,No,216.0940149586454,23637.040391304956
No,Yes,1082.9439670480951,37077.52178193942
No,No,1293.3596356169935,23159.766906758705
No,Yes,255.85513746559144,17503.709900526534
No,Yes,521.7618451812306,22081.489668472543
No,No,1247.65659368765,32370.80227825328
No,No,359.5641584007227,39520.39329945932
No,Yes,502.82685949487774,18735.99957688839
No,No,443.3327290089235,13614.068927236625
No,No,933.5692971039019,31185.761642283935
No,No,1421.604688067318,31859.427917904944
No,No,1955.7836605382874,31047.253312345823
No,No,1350.2264095077553,30914.247929291796
No,No,658.0280878735749,29993.75989448275
No,No,1056.2613923155222,20256.217808995098
No,No,198.36190237799073,48122.00084046458
Yes,No,2622.176658846623,47556.06024457332
No,No,328.931855559164,47454.25506200065
No,Yes,1199.460835483403,15151.114180032455
No,No,743.0614429611819,37538.085256984916
No,Yes,213.25905117988572,20490.08011132064
No,Yes,396.77511832778663,20109.557844707953
No,No,1487.207242369141,24213.55844534825
No,No,592.3205257976982,59155.622202043545
No,Yes,337.70549084599236,21708.824441865723
No,No,522.0057023452663,24280.060978400525
No,No,281.30694860853384,34881.7726481206
No,No,415.18730553462495,41131.358416507275
No,No,136.51201940580208,32086.650742016984
No,No,657.7380257256411,35942.5766747543
No,No,737.5588765451683,43518.76384273055
No,No,420.90023008585496,23954.038243007315
No,No,1482.1316555202743,35277.91271771165
No,Yes,530.8358531004235,18976.85844836209
No,No,592.0020546944913,25756.627105648444
No,No,399.1041477088896,51019.73390464926
No,Yes,574.8223669676121,22824.27446642362
No,No,1089.0465463236146,22880.768333631553
No,No,204.8957648055964,32384.66676619646
No,Yes,1075.150718736488,14983.608601572463
No,Yes,428.5776049583512,21927.92898475652
No,No,214.1765843845382,26715.161790221337
No,No,492.29282600533446,38609.44091225475
No,No,992.1729119137777,52870.767369821566
No,No,483.1644992962317,31750.74337710344
No,No,291.7438502306152,27090.86051605806
No,No,2160.935231904837,34410.04395542751
No,No,809.8386723785975,48412.97637591502
No,No,676.4201609199939,38663.31065099468
No,No,971.0513822210556,32089.515538158877
No,Yes,1256.7059717798945,8985.24020293281
No,Yes,524.9081329387367,23083.718365759123
No,Yes,1436.1801550354774,28885.83982850066
No,No,170.00172802422165,43075.22128412558
No,No,1014.2073229369144,46608.41780533013
No,Yes,553.6249136649176,18728.544058013624
No,No,1514.7714495617834,29469.524261963314
No,No,434.8246563005206,32297.918465917035
No,No,1327.8659324363837,40596.271420368575
No,No,829.130391493444,30868.67293322292
No,Yes,1394.8426398643558,27123.822213000432
No,No,688.1065475764922,29656.313253717068
No,No,116.57387801430103,26441.586904583048
No,No,1438.9793743907496,44597.28475434536
No,No,1504.7623173126622,36623.60872625053
No,No,498.9784930031659,40966.43077516658
No,Yes,442.5295144090398,22005.946928070927
No,No,1231.5978919087518,41541.2697345391
No,Yes,982.4522348710453,16011.309364141795
No,No,576.5967001978911,24465.68905540651
No,No,936.4435233579318,42921.05470369061
No,Yes,597.1345867215148,22958.3196431534
No,Yes,1787.5804554554104,21724.153815488102
No,Yes,637.2435473384415,17013.26070858543
No,No,1231.6316253136956,41544.705829791266
No,No,687.1725750603518,52153.99201692716
No,No,859.8510531097623,39576.2054855862
Yes,No,2115.631896692079,29008.67185734433
No,No,446.655424049077,47367.93640826509
No,No,1174.5963993191217,37093.93420467794
Yes,Yes,2154.4070818398586,20419.0787052888
No,No,1144.3547237000737,46256.82245025044
No,No,1548.538276469355,31695.90144811278
No,No,742.6488631283663,19073.171119273444
No,No,1099.9315699990811,30323.830866246702
No,Yes,1587.970776899978,27174.57674865947
No,No,675.9296782671628,26323.41844437377
No,Yes,393.51164864750086,10343.694712159617
No,Yes,335.19132341126107,33738.77933247178
No,Yes,2349.976371513857,44407.335475542655
Yes,Yes,2096.065668114176,20121.707752865703
No,No,376.29894993447886,27201.746004706678
No,No,1548.045782111222,20029.082402936496
No,No,943.011040723081,25288.085893081916
No,No,693.731886920571,18221.65271540211
No,Yes,438.7253745440241,14315.183183803341
No,Yes,743.0088036063098,23465.72274921877
No,No,305.90429769808344,17709.691094439142
No,No,539.9500049111667,18815.733985990744
No,No,298.9747907517551,35570.20509390829
No,No,191.719013877829,27325.313270025385
Yes,No,1574.7315731885517,37066.734420519286
No,No,589.3449986358695,30079.944084353414
No,No,882.2352369214583,31644.415965339533
No,No,427.68237483650296,41301.06315099083
No,No,567.6119639059646,28013.095902000838
No,No,290.40696010849945,40597.010363359506
No,No,1970.328590786685,29301.522849270124
No,Yes,1520.0330333164723,17704.806954091506
No,No,420.88640143816383,22759.812150159363
No,No,289.24539554170866,16933.260352461813
No,Yes,211.23710865834715,14767.042377750236
No,No,741.3036632848855,15765.081461613812
No,No,1157.8616652312237,23554.90384826322
No,No,1075.301004874292,41710.0585993255
No,No,472.0663047384445,33416.85787532001
No,No,563.8454683300799,29621.241616704137
No,No,281.53798635824296,26587.102565909285
No,No,327.6346093657938,32687.476974999096
No,No,1571.335952505521,33802.086090780955
No,No,117.83737282305786,22349.442859388022
No,No,101.15488696466966,38135.58320829564
No,No,376.5947379295354,30243.669285736178
Yes,No,1954.450361728147,36468.14226915065
No,No,682.7240720858463,33179.8642490365
Yes,No,2938.157489398651,19315.956779223903
No,No,513.5048478930851,46508.49539797611
No,No,1102.3869057628867,33385.44703278318
No,No,1427.4744345852598,29823.025527195023
Yes,No,2597.2821218309923,39325.55960138093
No,Yes,487.061948427229,15348.702116536908
No,No,676.6616691935935,17757.129693497347
No,No,579.5306349809485,39065.87999702725
No,No,1168.691731781476,44965.66836303039
No,No,1813.6190324783468,36364.15604460839
Yes,No,1810.0233569642587,41557.83830224868
No,Yes,477.60320585931197,14586.814448452926
No,No,328.997366715694,29907.25886635932
No,Yes,1296.988218750233,18843.69253372603
No,No,249.72343170472917,43775.96785948759
No,No,1188.7841518425644,38440.67336479657
No,Yes,810.7180976983894,30668.093261133563
No,No,1619.7201188105141,27321.262235778835
No,No,1446.9003795253007,22185.21236124939
No,No,743.6219554184413,46790.786739890194
No,Yes,275.34295623647836,23632.7724706863
No,No,249.03805340841677,44148.80981242139
No,No,702.8423511075558,32850.55091622023
No,No,954.8455980529022,55538.52097112204
No,No,521.6528608719289,45279.96494959481
No,No,302.0025739551723,31899.445767235986
No,No,536.3819791588876,33705.28901765271
No,No,1628.2636518750287,33739.8752617553
No,Yes,643.8091215688128,15497.584278605447
No,No,410.02967041757626,28680.550803004833
No,Yes,290.1067814081057,19544.161774061373
No,No,639.8944071196767,35825.13356386068
No,No,1457.202646022905,25348.617180300404
No,Yes,1806.7964616401034,22399.496880681963
No,No,341.5220867593814,29838.301884837212
No,No,748.1949398727386,34258.29532785787
No,No,371.4377854348771,48181.062680661984
No,No,500.83767578881765,44454.36282679029
No,Yes,757.0914833705775,14276.506888472808
No,No,448.76515743727686,32981.61436020624
Yes,Yes,2369.193318103734,21329.92263799749
No,Yes,489.2891345651662,18923.80260722498
No,No,380.46600031068044,55030.21388967867
